,sentiment,headline
3788,0,The company also equipped the sculptural complex Rabochy i Kolkhoznitsa A Worker and a Collective Farmer in Moscow with snow melting system .
3789,0,The company also said that the deployment of the Danish 4G network continues and it expects to cover 75 % of the Danish population in 2011 .
3790,1,The company decided at the end of 2008 to temporarily shut down its ammonia plant in Billingham and extend the maintenance period at its Ince facility .
3791,0,The company did not distribute a dividend in 2005 .
3792,0,The company expects its net sales for the whole 2009 to be at previous year levels .
3793,0,"The company expects its net sales for the whole of 2007 to be EUR 950mn-1 ,000 mn ."
3794,0,"The company had net sales of EUR 10.8 million in 2008 , and today has approximately 120 employees in Finland , Estonia and Poland ."
3795,0,The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .
3796,0,The company has 120 employees and annual sales of approximately EUR16m .
3797,0,The company has an annual turnover of EUR32 .8 m.
3798,0,"The company is involved in the the sale of financial products including insurance , mortgages , car and personal loans , financial brokerage and equipment finance leasing ."
3799,0,"The Company operates through four principal divisions : Consumer Packaging ; Office Papers ; Speciality Papers , as well as Market Pulp and Energy ."
3800,0,The company plans to increase the unit 's specialist staff to several dozen -- depending on the market situation during 2010 .
3801,0,The company reported net sales of 302 mln euro $ 441.6 mln and an operating margin of 16 pct in 2006 .
3802,0,"The company 's set of services include digital printing , printing preparation , offset-printing , after-treatment services and send out services ."
3803,0,"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities ."
3804,0,"The company said that 80 % of the shares of the holding company will be sold to Meadville Holdings Limited , a Hong Kong listed parent company of the Meadville Group ."
3805,0,The company said that it has agreed to a EUR160m unsecured credit line from lenders .
3806,0,The Company said that previously EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .
3807,0,"The company said that the operations will be sold to a newly established company , CPS GmbH , where the present management of the plastics business is a co-owner ."
3808,2,The company will use the assets for strengthening its balance sheet and financial position .
3809,0,"The composite body is coated with a hard coating layer produced by thermal spraying , and the coating is ground . ''"
3810,0,"The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million ."
3811,0,The contract includes an option to deliver an additional 75 ASCs in the next phases of the project .
3812,0,The contract is worth some EUR 1 million .
3813,0,The contract value amounts to EUR 2.4 million .
3814,0,The credit covers approximately 70 % of the ship 's price .
3815,0,The customer is cooperative retailer Osuuskauppa Suur-Savo .
3816,0,The customer is local company Etera Mutual Pension Insurance Co and the principal tenant of the unit will be media company Alma Media Corp HEL : ALN1V .
3817,0,"The customer is then forwarded to the site , and unknown to him logged in with the first number ."
3818,0,"The deal includes all rental equipment and related merchandise , the rental contract of the depot and two employees , the company said ."
3819,0,The deal is in line with Etteplan 's strategy to operate as a partner of global customers and provide industrial technology design services .
3820,0,"The decision reflects the underutilisation of the line , which produces nonwovens used in medical and wipes applications as well as for the automotive industry ."
3821,0,"The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added ."
3822,0,The devices also contains Finnair 's own application for compiling customer feed-back and ideas for product development .
3823,0,"The devices would be launched in the Chinese market in late 2006 , the company said ."
3824,0,The Diameter Protocol is developed according to the standards IETF RFC 3588 and IETF RFC 3539 .
3825,0,The divested activities had net sales of EUR 145.1 million in 2009 and an operating profit of EUR 8.9 million .
3826,0,"The divested company is part of TietoEnator 's business area Government , Manufacturing & Retail ."
3827,0,The dividend will come on top of the 0.45 eur on A shares and 0.43 on K shares it has already paid on last year 's accounts .
3828,0,"The Division also includes joint sales , marketing and controlling functions for these units ."
3829,0,The EA Reng group posted sales of approximately 84 million kroons for 2007 .
3830,0,"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc and Pohjola Bank Plc. ."
3831,0,"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 million Euros and Pohjola Bank Plc 2.3 million Euros ."
3832,0,"The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros ."
3833,0,"The Economic Development and Trade Ministry and Industry and Energy Ministry , along with the Kostroma regional administration and the Russian Lumberman and Timber Exporters Union , has been carrying out work to acquire investment for the construction of a pulp and paper mill in Neya since 2003 ."
3834,0,The electricity requirement of networks will grow with the new mobile generation .
3835,1,The employment contracts of 14 of the employees will end in March 2009 as a result of the company 's previous employer-employee talks .
3836,0,The energy sector accounted for approximately 33 % and the steel industry for about 57 % of the transportation volume .
3837,0,The enterprise value of Maritim Food AS has been determined as approximately EUR15m .
3838,0,"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices ."
3839,0,"The equipment will be made at Vaahto 's plant in Hollola in Finland , and delivery is scheduled for the first quarter of 2009 ."
3840,0,The estimated annual value of the frame agreement is about EUR 50mn .
3841,0,The estimated value of the deal is USD 9.2 million .
3842,0,The EUR17m contract includes both design and construction works .
3843,0,"The executive said that countries such as Brazil , Chile , Argentina and Mexico will lead the adoption in the business Ethernet services segment , while Brazil and Mexico will be the early adopters of carrier Ethernet for mobile backhaul ."
3844,0,The expanded company will continue to be called NewPage .
3845,0,The expanded plant is scheduled to be operational by the middle of October 2009 .
3846,0,The expansion is to be finalized in the autumn of 2009 .
3847,0,The expansion will be delivered in the fourth quarter of 2006 .
3848,0,The facility consists of a seven year bullet term loan of 200 mln euro $ 292.4 mln and a 150 mln euro $ 219.3 mln five year revolving credit facility .
3849,0,"The facility will have a lettable area of some 19,000 sq m. The plot for the plant , located in the Ratasmaki business park , will be purchased from the City of Forssa ."
3850,0,The figure does not include food exports from Finland .
3851,0,"The figure includes the change in the fair value of the property portfolio , EUR 26.2 million ."
3852,0,"The Filter Tips cover the volume range from 0.1-1200 -ðl including new sizes for 10 , 20 , 100-120 , 200 , 300 , 1000 and 1200 -ðl volume capacities ."
3853,0,The final outcome of the rights offering is to be reported around 23 October 2009 .
3854,0,The firm builds components for mobile phones and other communications products .
3855,0,The goal is significant expansion in Finland and in the northern Baltic region .
3856,0,"The government started the sell-off last month , putting an 8 percent stake in TeliaSonera on the auction bloc ."
3857,0,"The group posted net sales of 35.3 mln euro $ 46.5 mln and an operating profit of 760,000 euro $ 1.0 mln in 2005 ."
3858,0,The group 's net sales in 2007 were EUR683 .6 m.
3859,0,"The Group 's turnover in 2006 was EUR 39.2 million , and operating profit was EUR 3.9 million ."
3860,0,"The Liquid Handling segment offers laboratory equipment and accessories , including mechanical and electronic pipettes , and disposable tips used in the research institutions , universities , and hospitals , as well as in the pharmaceutical , food , and other industries under the Biohit brand ."
3861,0,"The manufacture of CPPs will be undertaken at the existing Export Oriented Unit EOU at Wartsila 's factory at Khopoli , near Mumbai ."
3862,0,The manufacturing will begin in Pietarsaari in the beginning of the year 2009 and the delivery will take place in October 2009 .
3863,0,The markets expect Heineken to sell Hartwall as a whole or in parts .
3864,0,The merger between the two telecoms operators was expected to result in the world 's fourth largest telecoms operator .
3865,0,"The most significant capital expenditure items were in the global enterprise resource planning ERP project , product development and production machines ."
3866,0,"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland ."
3867,0,The net sales of Healthcare Trade business in 2009 were EUR 145.1 million EUR 155.2 million and operating profit EUR 8.9 million EUR 7.9 million .
3868,0,The net sales of the Power Plants business were EUR 710.3 million in 2005 .
3869,0,The new shares entitle their holders to dividends for fiscal 2006 .
3870,2,The newly created position has been established to strengthen Amer Sports ' management in strategic planning and execution .
3871,0,The newspaper 's best sales asset is high quality journalism and journalistic content .
3872,0,The non-recurring costs caused to Talentum 's Premedia business area by the restructuring will amount to 2.0 mln euro $ 2.7 mln and will be included in the company 's financial results for the second quarter of 2007 .
3873,0,The ongoing project where Tekla Structures is being used is the Vashi Exhibition Centre being developed by Insteel Engineers Pvt Ltd-IIVRCL Infrastructures & Projects Ltd & CIDCO .
3874,0,"The operations to be sold include manufacturing units in Finland , France , Poland and Turkey , as well as sales units in Germany and Lithuania ."
3875,0,The options might include a partial or total divestment of their shareholdings in Ovako .
3876,0,"The orange-handled scissors from Fiskars are part of the permanent design collection of the Museum of Modern Art in New York , as well as the Philadelphia Museum of Art ."
3877,0,"The order also covers design services , hardware , software licences , as well as maintenance services over six years ."
3878,0,The order also includes extensive maintenance work of a shoe press delivered by Vaahto in 2001 .
3879,0,"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications ."
3880,0,The order includes 48 ship cranes that will be delivered for 12 container feeders to be built at Wenchong shipyard in China .
3881,0,"The order values at EUR 6.9 mn , and it consists of design services and hardware and software licences ."
3882,0,The orders also include a few high-power drives for the control of seismic compressors .
3883,0,"The orders are for 26 machine-room-less KONE MonoSpace elevators , which would be installed during 2006 ."
3884,0,The Oulu plant employs approximately 120 people .
3885,0,The percentages of shares and voting rights have been calculated in proportion to the total number of shares registered with the Trade Register and the total number of voting rights related to them .
3886,0,The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .
3887,0,"The plant is scheduled for completion in late February 2007 with hand over of some areas in January Two other suppliers of Nokia - Aspocomp Group Oyj and Perlos - have announced their plans to establish plants within the Nokia complex Together , they will invest Rs 365 crore ."
3888,0,"The Polish business employs about 1,000 people , and it had net sales of about EUR 70mn in 2007 ."
3889,0,"The portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenants of which two of the largest are the Swedish government and Ericsson ."
3890,2,"The production capacity can be tripled without any major additional investments , the company said ."
3891,0,"The program , which was started in the summer of 2007 , was originally estimated to last approximately two years ."
3892,0,The proposal of the shareholders to elect Mr. Hannu Krogerus to the Board is based on his long and unrivalled experience and knowledge of all matters related to Elcoteq .
3893,0,"The remainder of its revenues will come from technology agreements with other firms , InterDigital said ."
3894,0,"The remaining amount will be funded through debt , the Danish bank said ."
3895,0,"The reorganisation will be carried out by transferring HKScan Corporation 's production-related property , plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy , a holding company wholly owned by HKScan Corporation ."
3896,0,The report contains category level company and brand share as well as distribution share information for 2007 and 2008 .
3897,0,The result before taxes was a loss of 25.0 million euros .
3898,0,The results will enable the preparation of a conceptual plant design and capital estimates .
3899,0,The retail chain launched in 2007 does not correspond to profit and sales forecasts of the company .
3900,0,"The Russian gas giant invested another 46 million litas in the company in late 2004 and now owns 99.5 percent of its stock capital , which amounts to 86.936 million litas ."
3901,0,"The second company acquired is Sweden 's Reftele Maskinservice AB , whose business is mainly field services and spare parts manufacturing , with 10 employees and 1.2 mln eur sales a year ."
3902,0,"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations ."
3903,0,"The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group ."
3904,0,"The solution is demonstrated on a tablet developed by Aava Mobile as a multi-window system , which enables the use of several applications simultaneously , for example the viewing of messages and calendar side by side ."
3905,0,The solution will be installed in the USA to support the North American operations of the customer .
3906,1,"The staff reduction will start immediately , Glaston added ."
3907,0,"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million ."
3908,0,The studies are expected to start in 2008 .
3909,0,"The Swedish buyout firm has sold its remaining 22.4 percent stake , almost eighteen months after taking the company public in Finland ."
3910,0,"The Swedish Maritime Administration has closed the Furusund Channel , which Viking Line normally charters en route to Stockholm ."
3911,0,"The tanks will be delivered to a company which is currently building a chemical tank farm in Antwerp , northern Belgium ."
3912,0,"The Tekla Structures product box , if needed , is now made from recycled material ."
3913,0,The terms of the transactions remained undisclosed .
3914,2,The through service of FESCO is a telling example of strengthening the relationship between logistics companies and operators at the international level .
3915,0,The total capacity of the factory will be approximately 100 engines a year .
3916,0,The total emissions reduction from 1999 to 2017 will be thus 41 % .
3917,0,"The total floor area of the plant expansion is 29,000 square metres ."
3918,1,"The total headcount reduction will be 50 persons , the company said ."
3919,0,The total investment in 2006 and 2007 is expected to amount to about EUR75m .
3920,0,"The total investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m ."
3921,0,The total investment of the project will be approximately EUR 36m .
3922,0,"The total value of the agreement is USD4 .0 m , the company said ."
3923,0,The total value of the contract is some EUR 8 million .
3924,0,The total value of the deal is USD 29mn .
3925,0,"The total value of the project is about EUR53m , including the plots that will be transferred to Atria ."
3926,0,"The total value of the project is estimated to be over 3.0 mln euro $ 4.4 mln , of which the services will be over 2.0 mln euro $ 2.9 mln and third-party licences more than 1.0 mln euro $ 1.5 mln ."
3927,0,The total value of these two contracts is over EUR 21 million .
3928,0,The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Hong Kong .
3929,0,The transaction value is CAD 15 million approximately EUR 10 million .
3930,0,"The unit 's clients are mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses ."
3931,0,The value of the contract is about EUR 27mn .
3932,0,"The value of the contract is about EUR1 .0 m. Poyry , headquartered in Vantaa , Finland provides consulting and engineering services to the energy , forestry and infrastructure & environment sectors ."
3933,0,The value of the contract is EUR 25mn .
3934,0,The value of the contract is in total USD12m .
3935,0,The value of the contracts is about EUR 3.3 mn .
3936,0,The value of the deal has not been disclosed .
3937,0,The value of the deal is estimated at between SEK25m and SEK50m .
3938,0,The value of the deal was not disclosed .
3939,0,The value of the multi-year agreement is over EUR 2mn a year .
3940,0,The value of the three-year contract is estimated at EUR40m .
3941,0,The value of this kind of order amounts usually between Euro 2 and 3 million .
3942,0,"The Web-Marela application handles invitations to quote , quote comparisons , agreements , purchases , invoice inspections , inventory management , and deliveries ."
3943,0,"The venture , which will be 51 % owned by Kemira and 49 % by IVRCL , will operate an inorganic coagulant manufacturing facility , to be built in Vishakapatnam Vizag in the state of Andhra Pradesh and to kick off operations in the second half of 2011 ."
3944,1,"The workforce will be reduced also in the Amsterdam office , in the Netherlands ."
3945,0,"The works will include the laying of natural stone pavements and the installation of underground heating , and surface water drainage systems ."
3946,0,There have not been previous share subscriptions with 2004 stock options .
3947,0,"These new units will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 ."
3948,0,These share transactions are part of the company 's strategy of relinquishing assets that are not part of its core business .
3949,0,These six agreements are the company 's first customer acquisitions in India since taking over TVS Electronics ' contract manufacturing facility in Jun 2007 .
3950,0,"This could be any of us at any time , '' she said ."
3951,0,"This order , when delivered , will bring the total output of electricity in Italy generated by Wartsila equipment to more than 1,300 MW ."
3952,0,"This rating from A.M. Best is the highest among the CIS countries , Central and Eastern Europe ."
3953,0,This wood lacquered clock comes with a stripy hand-crocheted cover .
3954,0,Tikkurila acquired a majority stake in Kolorit Paints in the autumn of 2004 .
3955,0,To see a slide show of all the newest product releases from Fiskars .
3956,0,Total value of the contract is about EUR 10mn .
3957,0,"Trading under the name Velta UK , a former Uponor brand , the company has been Uponor 's long-term partner in supplying Velta-branded systems particularly for the commercial and industrial building sector in the UK and internationally ."
3958,0,"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics ."
3959,0,"TVO 's two-unit 1,740 MW Olkiluoto plant generated 14.2 TWh with an operating ratio across both reactors of 93.5 % , which the company described as `` high by international standards '' ."
3960,0,"Tyrv+Æinen is of the opinion that the airline has been repeating this for some time already , however ."
3961,0,"Under Finnish law , Parliament grants licences to build nuclear power plants ."
3962,0,"Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 ."
3963,0,"Under the agreement Benefon 's forthcoming range of TWIG integrated GPS navigation and mobile phone devices will use the jointly developed web-based tracking and location technology , in both consumer and commercial applications ."
3964,0,"Under the terms of the agreement , Bunge will acquire Raisio 's Keiju , Makuisa and Pyszny Duet brands and manufacturing plants in Finland and Poland ."
3965,0,"Under the transaction agreement , Metsaliitto will purchase 24.7 % of Metsa-Botnia 's shares from UPM and 3 % from M-real ."
3966,0,Underground parking facilities will also be built on the basement floor .
3967,0,"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added ."
3968,0,"Unlisted British Biologicals makes B - and D - proteins , and other disease-specific supplements that cover diabetes , hepatitis , asthma and other cardiovascular ailments ."
3969,0,"UPM is the biggest producer of magazine paper in Europe , with a market share of over 30 pct , and it is likely to say that prices in the segment were at best flat during the quarter , analysts said ."
3970,0,UPM-Kymmene said its has ` not indicated any interest in any domestic consolidations ' .
3971,0,Upon completion of the deal Panostaja will establish a new business area within the group to focus on heat treatment of metals .
3972,0,"Vacon aims to establish its presence in the solar energy business in various parts of the world towards the end of 2010 , said Olli Teva , marketing director renewable energy applications ."
3973,0,Vaisala 's board of directors will propose a dividend of 0.85 euro $ 1.24 per share at the company 's annual general meeting .
3974,0,Vaisala 's expertise in lightning data and information systems is based on extensive experience and investment in R&D .
3975,0,Valmet Automotive reports net sales of EUR 85mn and operating profit of EUR 8mn .
3976,0,"We bring a new , committed leadership and business and strategic know-how to the company that we buy ."
3977,0,"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan ."
3978,0,"Veidekke , headquartered in Oslo , Norway , is a Scandinavian construction and property development group with some 6,350 employees in Norway , Sweden and Denmark , with an annual turnover of NOK16 .4 bn ."
3979,0,"While the company did not indicate the level of investment in the unit , it said that has purchased the equipment of Nokia Corporation 's mobile phone R&D laboratory in Jyvaeskylae ."
3980,0,Why not subscribe to the magazine ?
3981,0,Vianor sells tires for cars and trucks as well as a range of other car parts and provides maintenance services .
3982,0,Viking Line and STX Finland said on Monday that there were plans to build a 240 million euro ferry that would be launched on the Turku-Stockholm route in spring 2013 .
3983,0,"With the government exempting certain stainless steel products from anti-dumping duties , Finland-based Outokumpu today said it will look to enter into supply pacts with the Indian Railways soon ."
3984,0,"With the new arrangement , customer responsibilities will become mainly regional ."
3985,0,"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation ."
3986,0,You will hear the latest insights and updates on Citycon 's strategy as well as the latest news from all the business units .
3987,1,The personnel reductions will primarily affect those working for the parent company in the diagnostics business or in production and logistics in the liquid handling business .
3988,2,"In the Asia-Pacific region , Visa Wave is available in Malaysia , Taiwan and South Korea and will be expanded to Japan and Southeast Asia this year , Jung added ."
3989,1,"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 ."
3990,1,"Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June ."
3991,0,"Meanwhile , minority shareholders , expecting TeliaSonera to retain the bid , sell shares now ."
3992,1,"Net sales for the financial year 2006 are expected to amount to about EUR20m and the operating result EBIT is expected to be a loss , as announced before ."
3993,1,Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .
3994,1,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses ."
3995,1,Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .
3996,1,"SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year ."
3997,1,"The sale will result in a capital loss of EUR5m for Solidium , which obtained Tikkurila shares in March 2010 ."
3998,0,- The Group - s result before taxes was a loss of EUR 0.6 ( +0.6 ) million .
3999,1,- The Group - s result before taxes was EUR -1.9 ( -3.0 ) million .
4000,1,"- The Group 's sales during the period were EUR 37.5 million ( EUR 48.2 million , 1-9/2008 ) and result before taxes was a loss of EUR -3.5 ( +1.2 ) million ."
4001,0,The fair value of investment properties was EUR 2 251.0 ( 1 281.4 ) million .
4002,1,"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 ."
4003,1,Finnish media group Talentum has issued a profit warning .
4004,1,"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 ."
4005,1,"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 ."
4006,1,"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 ."
4007,0,"According shipping company Viking Line , the EU decision will have a significant financial impact ."
4008,1,"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 ."
4009,0,"At some point in 2010 , all separate company names , such as Palmberg , Tekmanni , Lemcon , Forssan Betoni , Suonenjoen Betonituote , among others , will disappear ."
4010,1,"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 ."
4011,1,Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .
4012,1,Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .
4013,1,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .
4014,1,Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .
4015,1,Earnings per share were at loss of EUR0 .24 .
4016,1,Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .
4017,1,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .
4018,0,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) reported on Thursday ( 6 November ) an operating loss of EUR1 .3 m on net sales of EUR11 .9 m for the period January to September 2008 .
4019,1,Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .
4020,1,Finnish forest industry group Stora Enso Oyj issued on Thursday ( 20 March ) a profit warning for the first quarter 2008 .
4021,0,Finnish home decoration and arts and crafts retailer Tiimari Plc ( OMX Helsinki : TII1V ) reported on Monday ( 18 August ) an operating loss of EUR3 .3 m on net sales of EUR33 .9 m for the period January-June 2008 .
4022,1,Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .
4023,0,He said : `` It is for sale again and we will be actively marketing it .
4024,1,"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 ."
4025,1,"In the reporting period , EPS stood at EUR0 .07 versus EUR0 .11 ."
4026,1,"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 ."
4027,1,"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 ."
4028,1,Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .
4029,1,"Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said ."
4030,0,Net loss in the same period in 2009 was euro18 .6 million .
4031,1,Nokia Siemens Networks has struggled to make a profit in the past two years .
4032,1,Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .
4033,1,"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier ."
4034,1,Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .
4035,1,"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn ."
4036,1,"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 ."
4037,1,"Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 ."
4038,1,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 ."
4039,1,"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 ."
4040,1,"Operating profit before non-recurring items was EUR 8.3 mn in the first nine months of 2008 , compared to EUR 8.4 in the corresponding period in 2007 ."
4041,1,Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .
4042,1,Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .
4043,1,"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 ."
4044,1,Pretax profit totaled EUR 4.9 mn compared to EUR 5.2 mn in the first quarter of 2005 .
4045,1,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago ."
4046,2,Raisio 's malting capacity was in full use in 2008 .
4047,1,"Raw materials prices have surged in the past year , fueled in part because of the rapid industrialization of China , India and other developing nations ."
4048,1,Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .
4049,1,The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .
4050,1,"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 ."
4051,1,"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 ."
4052,0,The impact of Cableway to Teleste 's net sales in 2009 is estimated to be EUR 4 million .
4053,1,The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .
4054,1,Finnish Bank of +_land +_landsbanken has issued a profit warning .
4055,1,Finnish forest machinery manufacturer Ponsse has issued a profit warning .
4056,1,"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering ."
4057,1,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 ."
4058,1,Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .
4059,1,Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .
4060,1,"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 ."
4061,1,"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year ."
4062,1,"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 ."
4063,1,"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 ."
4064,1,Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .
4065,1,"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 ."
4066,1,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier ."
4067,1,Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .
4068,1,"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn ."
4069,1,Performance in 2006 was impacted by the consolidation trend in the telecom sector and the overall and structural changes in the contract manufacturing market in telecommunications technology and industrial electronics .
4070,1,"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year ."
4071,1,Scanfil has also issued a profit warning .
4072,1,Scanfil issued a profit warning on 10 April 2006 .
4073,1,"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier ."
